,port_ret
2024-10-08,0.0024657543
2024-10-09,0.0058675995
2024-10-10,-0.0008273614
2024-10-11,0.0037293895
2024-10-14,0.004141409
2024-10-15,0.0032265268
2024-10-16,-0.0022830903
2024-10-17,0.0011996791
2024-10-18,0.0040280744
2024-10-21,-0.004926509
2024-10-22,0.010495416
2024-10-23,-0.0031013207
2024-10-24,0.0012323133
2024-10-25,-0.003243965
2024-10-28,0.004843519
2024-10-29,-0.0013544685
2024-10-30,0.0016770673
2024-10-31,-0.027977388
2024-11-01,-0.0002309016
2024-11-04,0.008572904
2024-11-05,0.004749157
2024-11-06,0.019172836
2024-11-07,0.0032340852
2024-11-08,-0.0040740096
2024-11-11,-0.0069952547
2024-11-12,0.0022470267
2024-11-13,0.0065841964
2024-11-14,0.00093993923
2024-11-15,-0.013173984
2024-11-18,0.005029524
2024-11-19,-0.005371992
2024-11-20,0.0032978333
2024-11-21,0.0060938373
2024-11-22,0.004156788
2024-11-25,-0.0031087978
2024-11-26,0.002284102
2024-11-27,-0.0052655223
2024-11-29,0.0015786843
2024-12-02,0.005722941
2024-12-03,-0.0020266492
2024-12-04,-0.0063545574
2024-12-05,0.0055438536
2024-12-06,-0.0035092626
2024-12-09,0.0003295122
2024-12-10,-0.003562533
2024-12-11,-0.00032481764
2024-12-12,-0.00023111429
2024-12-13,-0.005193761
2024-12-16,-0.0072860955
2024-12-17,0.003692514
2024-12-18,-0.023685535
2024-12-19,-0.004153621
2024-12-20,0.0031336623
2024-12-23,0.0012290332
2024-12-24,0.00569344
2024-12-26,-0.0006196242
2024-12-27,-0.008545922
2024-12-30,-0.010147547
