Date,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ
2015-01-20,24.057626724243164,39.36775207519531,41.25367736816406,56.074424743652344,73.75882720947266,0.4792506098747253,36.96303176879883,25.256668090820312,26.26610565185547,85.61141204833984,14.472000122070312,78.0679702758789,67.4834976196289,39.71396255493164,65.609619140625,29.923095703125,23.28449821472168,86.8211441040039,18.775644302368164,41.58529281616211,11.917695999145508,139.23004150390625,63.48407745361328,73.2461166381836,71.63251495361328,64.59529113769531,81.37491607666016,20.016695022583008,73.12276458740234,36.71995162963867
2015-01-21,24.241281509399418,38.96889877319336,41.386959075927734,56.55458068847656,74.20304870605469,0.4859533011913299,36.617828369140625,25.77424430847168,26.30425071716309,85.09632873535156,14.862500190734863,78.27967834472656,67.14161682128906,39.67152404785156,65.74293518066406,30.061767578125,23.271068572998047,89.86261749267578,18.514720916748047,41.28641128540039,12.03484058380127,140.43496704101562,64.54249572753906,73.44587707519531,71.87065887451172,65.62065124511719,81.58692932128906,20.193099975585938,72.83670043945312,36.784202575683594
2015-01-22,24.871936798095703,39.995731353759766,42.64582061767578,57.170166015625,75.5574722290039,0.4943319857120514,37.089332580566406,26.61176872253418,26.058927536010746,85.98190307617188,15.515999794006348,80.20018005371094,67.55039978027344,40.664276123046875,66.3878402709961,30.35294532775879,23.716930389404297,93.58634185791016,18.611148834228516,41.57200241088867,12.56590461730957,144.31153869628906,65.63877868652344,73.54948425292969,73.5245132446289,66.08172607421875,82.74853515625,20.130624771118164,74.40257263183594,36.94483947753906
2015-01-23,25.000274658203125,40.03817367553711,41.971981048583984,55.9512939453125,74.4214859008789,0.4957683682441711,37.20720672607422,26.842077255249023,25.704578399658203,85.59333038330078,15.619500160217283,79.67086791992188,66.56192016601562,40.79579162597656,65.27194213867188,30.027088165283203,23.77334976196289,92.06556701660156,18.406944274902344,41.505577087402344,12.28475284576416,143.0828094482422,64.7239761352539,75.85092163085938,66.23965454101562,64.82585906982422,81.82280731201172,20.117759704589844,74.98225402832031,36.81633377075195
2015-01-26,25.02682876586914,39.893898010253906,42.038604736328125,56.48688507080078,74.4651870727539,0.4936136305332184,36.96303176879883,26.58304023742676,25.600990295410156,85.8192367553711,15.482999801635742,80.41946411132812,67.38690948486328,40.87639617919922,64.90963745117188,29.812179565429688,23.805574417114254,91.7449951171875,18.605478286743164,41.72478103637695,12.378473281860352,143.0272674560547,65.04150390625,75.39950561523438,65.86641693115234,66.05746459960938,82.20503997802734,20.167369842529297,76.60839080810547,37.23396682739258
2015-01-27,24.15055274963379,36.20237731933594,41.61651992797851,55.98823165893555,74.34137725830078,0.4699145257472992,36.54205703735352,25.813861846923828,25.26844024658203,84.91560363769531,15.337499618530272,79.5121078491211,66.56936645507812,40.0915412902832,62.670631408691406,29.389257431030273,23.510120391845703,90.42979431152344,18.492019653320312,41.55208969116211,12.206659317016602,139.9117889404297,60.36921310424805,74.66690063476562,64.90106964111328,65.68132781982422,81.87357330322266,20.437501907348633,75.57698059082031,37.2982063293457
2015-01-28,25.515857696533203,34.954898834228516,40.54279327392578,54.14143753051758,73.89720916748047,0.4622541069984436,35.944236755371094,25.37999153137207,25.104887008666992,83.7408676147461,15.195500373840332,79.19454193115234,65.98220825195312,39.58668899536133,61.69966506958008,29.06340789794922,23.319412231445312,89.15567779541016,18.123319625854492,40.81483459472656,11.870835304260254,137.1847381591797,60.49015808105469,73.86770629882812,63.9035758972168,62.92081832885742,80.90310668945312,20.1986083984375,74.44023132324219,37.23396682739258
2015-01-29,26.31025123596191,35.65077209472656,41.224063873291016,53.91368103027344,74.55256652832031,0.4735053181648254,36.08737564086914,25.41961669921875,25.137596130371097,84.23786163330078,15.58899974822998,81.37213897705078,69.3192367553711,40.248512268066406,62.076454162597656,29.18819236755371,23.561155319213867,89.92013549804688,18.055253982543945,41.23991012573242,12.050460815429688,139.5154571533203,60.48260116577149,74.12671661376953,64.62435150146484,62.49007797241211,82.07964324951172,20.51835250854492,74.09390258789062,37.55522155761719
2015-01-30,25.92522621154785,34.28448486328125,40.26879119873047,53.815208435058594,72.92140197753906,0.4596208930015564,35.27063751220703,26.6241512298584,24.91952896118164,82.19563293457031,17.726499557495117,78.95259094238281,68.70238494873047,39.1369743347168,61.07652282714844,28.54341697692871,22.825206756591797,87.33900451660156,17.726255416870117,40.0377197265625,11.83178424835205,136.6774444580078,60.45993423461914,72.34326171875,63.60756301879883,62.20491790771485,81.00464630126953,20.073650360107425,72.98725891113281,36.91270446777344
2015-02-02,26.250513076782227,35.03125762939453,41.07595443725586,55.14487075805664,73.42387390136719,0.4696751832962036,35.935813903808594,26.359174728393555,25.61189079284668,83.0721664428711,18.223499298095703,78.96015167236328,68.75440216064453,38.99697494506836,61.67793655395508,28.834611892700195,23.021278381347656,88.19390869140625,17.95315170288086,40.43624496459961,12.07388973236084,139.1190643310547,61.1176643371582,73.8306884765625,64.43773651123047,64.34657287597656,81.47942352294922,20.226177215576172,73.66478729248047,37.2982063293457
2015-02-03,26.25493812561035,35.30282211303711,42.001583099365234,56.78849029541016,74.61079406738281,0.4814050793647766,36.23892974853515,26.413658142089844,26.075275421142575,85.0330810546875,18.177499771118164,81.08480834960938,69.80229187011719,39.60365295410156,62.27935028076172,28.862342834472656,23.150203704833984,88.6213607788086,18.163028717041016,40.52921676635742,12.409708976745604,142.88458251953125,63.446258544921875,74.94071197509766,64.72089385986328,66.45179748535156,81.69143676757812,20.257410049438477,74.59829711914062,37.23396682739258
2015-02-04,26.456298828125,35.506500244140625,41.74982070922851,56.30216979980469,73.80980682373047,0.482601910829544,35.716896057128906,26.057048797607425,26.058927536010746,91.52125549316406,18.237499237060547,81.96946716308594,69.89894104003906,39.2600212097168,62.163421630859375,28.897008895874023,23.273757934570312,88.7117691040039,18.35187339782715,39.22074890136719,12.331612586975098,141.72718811035156,61.95688247680664,74.55592346191406,64.69515991210938,65.73591613769531,81.84967803955078,20.110408782958984,73.66478729248047,37.42671585083008
2015-02-05,26.6451358795166,36.02415466308594,42.038604736328125,56.85623550415039,74.61079406738281,0.4905017018318176,36.339969635009766,26.241792678833008,26.091632843017575,92.7502212524414,18.694499969482425,82.40800476074219,70.11447143554688,39.599403381347656,62.822792053222656,28.97327423095703,23.442968368530273,89.45159149169922,18.878334045410156,39.30045318603515,12.47218418121338,143.30474853515625,63.1816520690918,75.73250579833984,65.29364776611328,66.31832122802734,82.98441314697266,20.160022735595703,74.97470092773438,37.74798202514648
