,AAPL,JNJ,JPM,MSFT,XOM,CASH
2023-05-15,0.4,0.4,0.030839063,0.03144336,0.11663174,0.021085836
2023-05-16,0.4,0.4,0.03273744,0.031835552,0.11457547,0.02085154
2023-05-17,0.4,0.4,0.030576525,0.03137059,0.11795182,0.020101065
2023-05-18,0.4,0.4,0.032947127,0.02498882,0.11958052,0.022483528
2023-05-19,0.4,0.4,0.04355157,0.02847496,0.112060666,0.015912803
2023-05-22,0.4,0.4,0.04757627,0.03668585,0.10623637,0.009501513
2023-05-23,0.4,0.4,0.046676412,0.027597064,0.10781392,0.017912606
2023-05-24,0.4,0.4,0.040095095,0.01920313,0.10646898,0.03423279
2023-05-25,0.4,0.4,0.04518103,0.023962531,0.10790675,0.02294969
2023-05-26,0.4,0.4,0.049930196,0.026696637,0.10183883,0.021534339
