,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-08-29,0.06564996,0.4,0.4,0.040656116,0.06887281,0.024821125
2022-08-30,0.065453745,0.4,0.4,0.035241913,0.073685125,0.025619213
2022-08-31,0.06436489,0.4,0.4,0.028469926,0.08007261,0.027092572
2022-09-01,0.06720257,0.4,0.4,0.025332948,0.079288766,0.028175725
2022-09-02,0.062491238,0.4,0.4,0.020214165,0.08699934,0.030295253
2022-09-06,0.06590047,0.4,0.4,0.022097172,0.07953325,0.032469105
2022-09-07,0.06940583,0.4,0.4,0.020847695,0.075046085,0.03470039
2022-09-08,0.079172894,0.4,0.39340353,0.017618915,0.075454235,0.034350414
2022-09-09,0.10635449,0.4,0.35633048,0.01597639,0.085704945,0.035633694
2022-09-12,0.09404463,0.4,0.37079424,0.016898204,0.08407927,0.03418365
2022-09-13,0.075986706,0.4,0.4,0.020152025,0.07379603,0.030065242
2022-09-14,0.07585451,0.4,0.4,0.029091248,0.06356306,0.031491186
2022-09-15,0.0676224,0.4,0.4,0.028682949,0.07124037,0.03245427
2022-09-16,0.07435035,0.4,0.38632438,0.023689773,0.078147255,0.037488237
2022-09-19,0.097690165,0.4,0.29473278,0.029683804,0.13462901,0.04326424
2022-09-20,0.12524945,0.4,0.14999376,0.041203063,0.23000737,0.053546365
2022-09-21,0.13152471,0.4,0.052188717,0.06687866,0.28414825,0.06525966
2022-09-22,0.11938304,0.4,0.024572466,0.07410179,0.313736,0.06820671
2022-09-23,0.09631894,0.4,0.017827408,0.06444472,0.35807666,0.06333227
2022-09-26,0.07647712,0.39990342,0.012923869,0.058675863,0.39448035,0.057539392
2022-09-27,0.06476951,0.4,0.013679119,0.06760502,0.4,0.053946357
2022-09-28,0.057061892,0.4,0.014527064,0.07235674,0.4,0.056054305
2022-09-29,0.0660275,0.4,0.021171203,0.062887646,0.4,0.04991365
2022-09-30,0.05997436,0.4,0.028886855,0.06179641,0.4,0.049342375
2022-10-03,0.05538433,0.4,0.030264266,0.06426301,0.4,0.050088394
2022-10-04,0.05456332,0.4,0.04371758,0.055497296,0.4,0.046221796
2022-10-05,0.05133994,0.4,0.06680182,0.043994788,0.4,0.037863445
2022-10-06,0.030927805,0.3840014,0.10603079,0.04163353,0.4,0.037406456
2022-10-07,0.02207371,0.3952376,0.20508179,0.044493932,0.29283506,0.040277924
2022-10-10,0.024465036,0.4,0.37614387,0.04302829,0.11973509,0.036627714
2022-10-11,0.043711677,0.4,0.4,0.054099914,0.07815329,0.02403512
2022-10-12,0.050752733,0.4,0.4,0.054636035,0.06902081,0.025590423
2022-10-13,0.058142107,0.4,0.4,0.04428289,0.07093784,0.026637161
2022-10-14,0.059642877,0.4,0.4,0.032740593,0.08334683,0.024269696
2022-10-17,0.065474264,0.4,0.4,0.03082089,0.07758985,0.026115002
2022-10-18,0.05901856,0.4,0.4,0.02703306,0.089383714,0.024564669
